Source,Target,Type
744829510856544000,3288474732,Directed
744829510856544000,945525000000000000,Directed
744829510856544000,905258000000000000,Directed
744829510856544000,3274745743,Directed
744829510856544000,381912084,Directed
744829510856544000,800006000000000000,Directed
744829510856544000,241879724,Directed
744829510856544000,795104000000000000,Directed
744829510856544000,789835000000000000,Directed
744829510856544000,785751000000000000,Directed
744829510856544000,777895000000000000,Directed
744829510856544000,774190000000000000,Directed
744829510856544000,2874774521,Directed
744829510856544000,731910000000000000,Directed
744829510856544000,4900765692,Directed
744829510856544000,2984747486,Directed
744829510856544000,3145662978,Directed
744829510856544000,4548525554,Directed
744829510856544000,244746802,Directed
744829510856544000,743826000000000000,Directed
744829510856544000,564595075,Directed
744829510856544000,2418098766,Directed
2754255487,1459738746,Directed
2754255487,2191779084,Directed
2754255487,1181153359,Directed
2754255487,2440399736,Directed
2754255487,193714094,Directed
2754255487,875396568,Directed
2754255487,123665197,Directed
2754255487,4384997660,Directed
2754255487,888075000000000000,Directed
2754255487,1492052028,Directed
2754255487,2231204490,Directed
2754255487,122464277,Directed
2754255487,1302200000000000000,Directed
2754255487,948738000000000000,Directed
2754255487,1257670000000000000,Directed
2754255487,1692957684,Directed
2754255487,91049280,Directed
2754255487,1632190000000000000,Directed
2754255487,859662000000000000,Directed
2754255487,1282630000000000000,Directed
2754255487,411356928,Directed
2754255487,1286330000000000000,Directed
2754255487,1607610000000000000,Directed
2754255487,1588520000000000000,Directed
2754255487,1289890000000000000,Directed
2754255487,1719729560,Directed
2754255487,1560220000000000000,Directed
2754255487,836973000000000000,Directed
2754255487,953644000000000000,Directed
2754255487,1618670000000000000,Directed
2754255487,904170000000000000,Directed
2754255487,839188009,Directed
2754255487,25598682,Directed
2754255487,905422000000000000,Directed
2754255487,1614380000000000000,Directed
2754255487,1089380000000000000,Directed
2754255487,1592750000000000000,Directed
2754255487,1142760000000000000,Directed
2754255487,1608340000000000000,Directed
2754255487,947886000000000000,Directed
2754255487,308816182,Directed
2754255487,306932059,Directed
2754255487,1413160000000000000,Directed
2754255487,1422420000000000000,Directed
2754255487,1088310000000000000,Directed
2754255487,1489670000000000000,Directed
2754255487,1588700000000000000,Directed
2754255487,1587100000000000000,Directed
2754255487,1387440000000000000,Directed
2754255487,1506280000000000000,Directed
2754255487,1596310000000000000,Directed
2754255487,4676723450,Directed
2754255487,1276220000000000000,Directed
2754255487,1590920000000000000,Directed
2754255487,500770481,Directed
2754255487,1517130000000000000,Directed
2754255487,1588140000000000000,Directed
2754255487,1446540000000000000,Directed
2754255487,1582750000000000000,Directed
2754255487,4126128018,Directed
2754255487,1579820000000000000,Directed
2754255487,1579750000000000000,Directed
2754255487,1579160000000000000,Directed
2754255487,1458060000000000000,Directed
2754255487,1518480000000000000,Directed
2754255487,1468290000000000000,Directed
2754255487,893153000000000000,Directed
2754255487,815169000000000000,Directed
2754255487,825224000000000000,Directed
2754255487,1067836278,Directed
2754255487,1886301272,Directed
2754255487,2321806382,Directed
2754255487,1393560000000000000,Directed
2754255487,1494550000000000000,Directed
2754255487,1515700000000000000,Directed
2754255487,1515720000000000000,Directed
2754255487,1549660000000000000,Directed
2754255487,458189442,Directed
2754255487,1563860000000000000,Directed
2754255487,1462810000000000000,Directed
2754255487,2407503510,Directed
2754255487,1571940000000000000,Directed
2754255487,1480600000000000000,Directed
2754255487,1571470000000000000,Directed
2754255487,1540940000000000000,Directed
2754255487,1438330000000000000,Directed
2754255487,1206470000000000000,Directed
2754255487,565611714,Directed
2754255487,1129980000000000000,Directed
2754255487,2572417880,Directed
2754255487,1561230000000000000,Directed
2754255487,1349630000000000000,Directed
2754255487,1564440000000000000,Directed
2754255487,1458770000000000000,Directed
2754255487,1526500000000000000,Directed
2754255487,1535790000000000000,Directed
2754255487,1415670000000000000,Directed
2754255487,1478690000000000000,Directed
2754255487,301332399,Directed
2754255487,1592855366,Directed
2754255487,1185520000000000000,Directed
2754255487,1388330000000000000,Directed
2754255487,1557760000000000000,Directed
2754255487,1558550000000000000,Directed
2754255487,1059410000000000000,Directed
2754255487,1377680000000000000,Directed
2754255487,1367700000000000000,Directed
2754255487,1458660000000000000,Directed
2754255487,119802957,Directed
2754255487,256064348,Directed
2754255487,1151400000000000000,Directed
2754255487,73793125,Directed
2754255487,1538450000000000000,Directed
2754255487,791319000000000000,Directed
2754255487,1485960000000000000,Directed
2754255487,1549600000000000000,Directed
2754255487,1061540000000000000,Directed
2754255487,1529120000000000000,Directed
2754255487,1459780000000000000,Directed
2754255487,45785002,Directed
2754255487,1040432540,Directed
2754255487,1245610000000000000,Directed
2754255487,1357320000000000000,Directed
2754255487,134226810,Directed
2754255487,1537830000000000000,Directed
2754255487,1474710000000000000,Directed
2754255487,1442430000000000000,Directed
2754255487,1483370000000000000,Directed
2754255487,1512100000000000000,Directed
2754255487,82570700,Directed
2754255487,358221736,Directed
2754255487,1536360000000000000,Directed
2754255487,1531960000000000000,Directed
2754255487,1508070000000000000,Directed
2754255487,434450339,Directed
2754255487,920940000000000000,Directed
2754255487,2194698992,Directed
2754255487,1530550000000000000,Directed
2754255487,1087780000000000000,Directed
2754255487,4623782309,Directed
2754255487,1240950000000000000,Directed
2754255487,1509230000000000000,Directed
2754255487,1466180000000000000,Directed
2754255487,1485150000000000000,Directed
2754255487,1500930000000000000,Directed
2754255487,708685000000000000,Directed
2754255487,723557000000000000,Directed
2754255487,1523980000000000000,Directed
2754255487,1522890000000000000,Directed
2754255487,1522080000000000000,Directed
1012589113,1460680000000000000,Directed
1012589113,1336330000000000000,Directed
1012589113,903503000000000000,Directed
1012589113,1142700000000000000,Directed
1012589113,1134850000000000000,Directed
1012589113,951664494,Directed
1012589113,1074290000000000000,Directed
1012589113,845998000000000000,Directed
1012589113,1059270000000000000,Directed
1012589113,1010010000000000000,Directed
1012589113,1009670000000000000,Directed
1012589113,998124000000000000,Directed
1012589113,986290000000000000,Directed
1012589113,2173053734,Directed
1012589113,891278000000000000,Directed
1012589113,876272000000000000,Directed
1012589113,859097000000000000,Directed
1012589113,3302405154,Directed
1012589113,855189000000000000,Directed
1012589113,845837000000000000,Directed
1012589113,843507000000000000,Directed
1012589113,838613000000000000,Directed
1012589113,833329000000000000,Directed
1012589113,813649000000000000,Directed
1012589113,141160890,Directed
1012589113,806144000000000000,Directed
1012589113,4904471565,Directed
1012589113,803057000000000000,Directed
1012589113,802465000000000000,Directed
1012589113,547597899,Directed
1012589113,790784000000000000,Directed
1012589113,754184000000000000,Directed
1012589113,1123446259,Directed
1012589113,576762859,Directed
1012589113,384453150,Directed
1012589113,1538006370,Directed
1012589113,746773000000000000,Directed
1012589113,744910000000000000,Directed
1012589113,740542000000000000,Directed
1012589113,2435476502,Directed
1012589113,485666713,Directed
1012589113,4749706454,Directed
1012589113,2635128308,Directed
1012589113,4657895536,Directed
1012589113,4462782673,Directed
1012589113,3317403794,Directed
1012589113,3787257612,Directed
1012589113,3126423431,Directed
1012589113,3285090552,Directed
1012589113,3278303228,Directed
1012589113,2374780579,Directed
1012589113,927990235,Directed
1012589113,2924338230,Directed
1012589113,2914188507,Directed
1012589113,2917931528,Directed
1012589113,2644680802,Directed
1012589113,2898343206,Directed
1012589113,2383333273,Directed
1012589113,2235654450,Directed
1012589113,2869722842,Directed
1012589113,2836225703,Directed
1012589113,2836181375,Directed
1012589113,2719283604,Directed
1012589113,2829433896,Directed
1012589113,1540188096,Directed
1012589113,376247814,Directed
1012589113,2457795042,Directed
1012589113,2820505652,Directed
1012589113,2803103792,Directed
1012589113,2763684663,Directed
1012589113,2759133541,Directed
1012589113,2354136673,Directed
1012589113,2708533202,Directed
1012589113,798798367,Directed
1012589113,2514521551,Directed
1012589113,1014466447,Directed
1012589113,1947058088,Directed
1012589113,608388561,Directed
1012589113,1391238739,Directed
1012589113,467505707,Directed
1012589113,447661617,Directed
1012589113,465170930,Directed
1012589113,719971788,Directed
1012589113,522020678,Directed
1012589113,159391573,Directed
1616732871179530000,809701000000000000,Directed
1615305467852450000,1583290000000000000,Directed
1615305467852450000,1436250000000000000,Directed
1615305467852450000,1551240000000000000,Directed
1615305467852450000,1583150000000000000,Directed
1615305467852450000,2333960522,Directed
1615305467852450000,1420760000000000000,Directed
1615305467852450000,1412660000000000000,Directed
1615305467852450000,1322130000000000000,Directed
1615305467852450000,1569660000000000000,Directed
1615305467852450000,1519730000000000000,Directed
1502712217422150000,1311620000000000000,Directed
1502712217422150000,1565000000000000000,Directed
1502712217422150000,1626850000000000000,Directed
1502712217422150000,1597420000000000000,Directed
1502712217422150000,1564780000000000000,Directed
1502712217422150000,1565610000000000000,Directed
1502712217422150000,1547140000000000000,Directed
1502712217422150000,1543230000000000000,Directed
1502712217422150000,1579050000000000000,Directed
1502712217422150000,1596800000000000000,Directed
1502712217422150000,1058350000000000000,Directed
1502712217422150000,1447230000000000000,Directed
1502712217422150000,1586170000000000000,Directed
1502712217422150000,1568960000000000000,Directed
1502712217422150000,1580820000000000000,Directed
1502712217422150000,1569450000000000000,Directed
1502712217422150000,939835000000000000,Directed
1502712217422150000,1581880000000000000,Directed
1502712217422150000,1569670000000000000,Directed
1502712217422150000,1556960000000000000,Directed
1502712217422150000,1589960000000000000,Directed
1502712217422150000,1564920000000000000,Directed
1502712217422150000,1540210000000000000,Directed
1502712217422150000,1477220000000000000,Directed
1502712217422150000,87130642,Directed
1502712217422150000,1543240000000000000,Directed
1502712217422150000,1569450000000000000,Directed
1502712217422150000,1465750000000000000,Directed
1502712217422150000,1547670000000000000,Directed
1502712217422150000,1479360000000000000,Directed
1502712217422150000,1531170000000000000,Directed
1502712217422150000,1283020000000000000,Directed
1502712217422150000,35595347,Directed
1502712217422150000,1446345283,Directed
1502712217422150000,325492988,Directed
1502712217422150000,1321160000000000000,Directed
1502712217422150000,1322880000000000000,Directed
1502712217422150000,786657330,Directed
1502712217422150000,1514960000000000000,Directed
1502712217422150000,1511290000000000000,Directed
1502712217422150000,1514250000000000000,Directed
1502712217422150000,1458050000000000000,Directed
1502712217422150000,1497470000000000000,Directed
1502712217422150000,1495250000000000000,Directed
1502712217422150000,1508730000000000000,Directed
1502712217422150000,1499900000000000000,Directed
1502712217422150000,1510590000000000000,Directed
1502712217422150000,1494940000000000000,Directed
1502712217422150000,1493100000000000000,Directed
1502712217422150000,1508690000000000000,Directed
1502712217422150000,139998091,Directed
1502712217422150000,1506560000000000000,Directed
1502712217422150000,1508250000000000000,Directed
1409708404306710000,1340060000000000000,Directed
1409708404306710000,120452373,Directed
1409708404306710000,1342930000000000000,Directed
1409708404306710000,75957114,Directed
1409708404306710000,1301110000000000000,Directed
1409708404306710000,788273000000000000,Directed
1409708404306710000,1281580000000000000,Directed
1409708404306710000,1363250000000000000,Directed
1409708404306710000,1279430000000000000,Directed
1409708404306710000,1302750000000000000,Directed
1409708404306710000,1276110000000000000,Directed
1409708404306710000,1275380000000000000,Directed
1409708404306710000,2846260910,Directed
1409708404306710000,1214920000000000000,Directed
1409708404306710000,1342860000000000000,Directed
1409708404306710000,1461030000000000000,Directed
1409708404306710000,899674000000000000,Directed
1409708404306710000,1570170000000000000,Directed
1409708404306710000,754010000000000000,Directed
1409708404306710000,1591020000000000000,Directed
1409708404306710000,1418500000000000000,Directed
1409708404306710000,1559960000000000000,Directed
1409708404306710000,916472000000000000,Directed
1409708404306710000,1567530000000000000,Directed
1409708404306710000,1323830000000000000,Directed
1409708404306710000,1013780000000000000,Directed
1409708404306710000,1585130000000000000,Directed
1409708404306710000,1585100000000000000,Directed
1409708404306710000,1595630000000000000,Directed
1409708404306710000,1424660000000000000,Directed
1409708404306710000,1857622976,Directed
1409708404306710000,1499770000000000000,Directed
1409708404306710000,1572180000000000000,Directed
1409708404306710000,1562670000000000000,Directed
1409708404306710000,63655381,Directed
1409708404306710000,2536777716,Directed
1409708404306710000,1580180000000000000,Directed
1409708404306710000,1423610000000000000,Directed
1409708404306710000,1580870000000000000,Directed
1409708404306710000,975549000000000000,Directed
1409708404306710000,1278560000000000000,Directed
1409708404306710000,1362760000000000000,Directed
1409708404306710000,1574990000000000000,Directed
1409708404306710000,1548690000000000000,Directed
1409708404306710000,1284910000000000000,Directed
1409708404306710000,1450470000000000000,Directed
1409708404306710000,1567050000000000000,Directed
1409708404306710000,1899165104,Directed
1409708404306710000,1099250000000000000,Directed
1409708404306710000,2176158111,Directed
1409708404306710000,1503850000000000000,Directed
1409708404306710000,1559920000000000000,Directed
1409708404306710000,941568000000000000,Directed
1409708404306710000,814781000000000000,Directed
1409708404306710000,1557740000000000000,Directed
1409708404306710000,1526950000000000000,Directed
1409708404306710000,1509540000000000000,Directed
1409708404306710000,1284430000000000000,Directed
1409708404306710000,1451710000000000000,Directed
1409708404306710000,1273520000000000000,Directed
1409708404306710000,1422050000000000000,Directed
1409708404306710000,177885648,Directed
1409708404306710000,1144220000000000000,Directed
1409708404306710000,1320990000000000000,Directed
1409708404306710000,2986450219,Directed
1409708404306710000,1559530000000000000,Directed
1409708404306710000,3273309012,Directed
1409708404306710000,1512970000000000000,Directed
1409708404306710000,869782000000000000,Directed
1409708404306710000,1250100000000000000,Directed
1409708404306710000,1530110000000000000,Directed
1409708404306710000,1200760000000000000,Directed
1409708404306710000,1520610000000000000,Directed
1409708404306710000,378819758,Directed
1409708404306710000,1529990000000000000,Directed
1409708404306710000,81834781,Directed
1409708404306710000,2334990637,Directed
1409708404306710000,1455820000000000000,Directed
1409708404306710000,1293480000000000000,Directed
1409708404306710000,1296860000000000000,Directed
1409708404306710000,1403960000000000000,Directed
1409708404306710000,1441420000000000000,Directed
1409708404306710000,1343220000000000000,Directed
1409708404306710000,1329590000000000000,Directed
1409708404306710000,1273580000000000000,Directed
1409708404306710000,140526102,Directed
1409708404306710000,1378950000000000000,Directed
1409708404306710000,1476420000000000000,Directed
1409708404306710000,1501370000000000000,Directed
1409708404306710000,1471140000000000000,Directed
1409708404306710000,1305360000000000000,Directed
1409708404306710000,87619693,Directed
1409708404306710000,1099560000000000000,Directed
1409708404306710000,1445710000000000000,Directed
1409708404306710000,1114510000000000000,Directed
1409708404306710000,201840368,Directed
1409708404306710000,1416880000000000000,Directed
1409708404306710000,1338450000000000000,Directed
1409708404306710000,1460110000000000000,Directed
1409708404306710000,1476650000000000000,Directed
1409708404306710000,1437300000000000000,Directed
1409708404306710000,805971000000000000,Directed
1409708404306710000,1494720000000000000,Directed
1409708404306710000,2512341080,Directed
1409708404306710000,1291620000000000000,Directed
1409708404306710000,1313940000000000000,Directed
1409708404306710000,903741000000000000,Directed
1409708404306710000,1281690000000000000,Directed
1409708404306710000,1485940000000000000,Directed
1409708404306710000,1334750000000000000,Directed
1409708404306710000,1481690000000000000,Directed
1409708404306710000,1410800000000000000,Directed
1409708404306710000,933019000000000000,Directed
1409708404306710000,1454490000000000000,Directed
1409708404306710000,1351490000000000000,Directed
1409708404306710000,1497640000000000000,Directed
1409708404306710000,1476830000000000000,Directed
1409708404306710000,1328730000000000000,Directed
1409708404306710000,1499450000000000000,Directed
1409708404306710000,859297000000000000,Directed
1409708404306710000,1417860000000000000,Directed
1409708404306710000,1495660000000000000,Directed
1409708404306710000,1375460000000000000,Directed
1409708404306710000,1439990000000000000,Directed
1409708404306710000,340977290,Directed
1409708404306710000,1321100000000000000,Directed
1409708404306710000,1492480000000000000,Directed
1409708404306710000,1287300000000000000,Directed
1409708404306710000,1301900000000000000,Directed
1409708404306710000,1455820000000000000,Directed
1409708404306710000,1285980000000000000,Directed
1409708404306710000,1483380000000000000,Directed
1409708404306710000,1349230000000000000,Directed
1409708404306710000,4308843192,Directed
1409708404306710000,1492950000000000000,Directed
1409708404306710000,1152780000000000000,Directed
1409708404306710000,1290640000000000000,Directed
1409708404306710000,1302260000000000000,Directed
1409708404306710000,1489080000000000000,Directed
1409708404306710000,1417140000000000000,Directed
1409708404306710000,1240270000000000000,Directed
1409708404306710000,1345100000000000000,Directed
1409708404306710000,1351880000000000000,Directed
1409708404306710000,1335800000000000000,Directed
1409708404306710000,1445280000000000000,Directed
1409708404306710000,715509000000000000,Directed
1409708404306710000,968737000000000000,Directed
1409708404306710000,1343450000000000000,Directed
1409708404306710000,1301850000000000000,Directed
1409708404306710000,1462110000000000000,Directed
511416726,1193910000000000000,Directed
511416726,2926850337,Directed
1628532297669670000,1375380000000000000,Directed
1445750950606430000,1629510000000000000,Directed
1445750950606430000,1421130000000000000,Directed
1445750950606430000,1977101304,Directed
1445750950606430000,1425490000000000000,Directed
1445750950606430000,1162340000000000000,Directed
1445750950606430000,4849685336,Directed
1445750950606430000,2291520348,Directed
1445750950606430000,2478416904,Directed
1445750950606430000,47613389,Directed
1445750950606430000,1464270000000000000,Directed
1445750950606430000,1114850000000000000,Directed
1445750950606430000,2679480284,Directed
1445750950606430000,816818000000000000,Directed
1445750950606430000,874119000000000000,Directed
1445750950606430000,1380200000000000000,Directed
1445750950606430000,1378590000000000000,Directed
1445750950606430000,2343002109,Directed
1445750950606430000,1485210000000000000,Directed
1445750950606430000,1402190000000000000,Directed
1445750950606430000,1455410000000000000,Directed
1445750950606430000,1325490000000000000,Directed
1445750950606430000,1180210000000000000,Directed
777936815168839000,786467000000000000,Directed
777936815168839000,1450090000000000000,Directed
777936815168839000,1475830000000000000,Directed
777936815168839000,1474690000000000000,Directed
777936815168839000,1475760000000000000,Directed
777936815168839000,1465690000000000000,Directed
777936815168839000,782885000000000000,Directed
777936815168839000,1227610000000000000,Directed
777936815168839000,19181549,Directed
777936815168839000,955320000000000000,Directed
777936815168839000,805383000000000000,Directed
777936815168839000,135438213,Directed
777936815168839000,1040490000000000000,Directed
777936815168839000,1137420000000000000,Directed
777936815168839000,1164820000000000000,Directed
777936815168839000,1153880000000000000,Directed
777936815168839000,14415351,Directed
777936815168839000,860059000000000000,Directed
777936815168839000,1042060000000000000,Directed
777936815168839000,1032260000000000000,Directed
777936815168839000,1008580000000000000,Directed
777936815168839000,995942000000000000,Directed
777936815168839000,919172000000000000,Directed
777936815168839000,849688000000000000,Directed
777936815168839000,3678062893,Directed
777936815168839000,901833000000000000,Directed
777936815168839000,891495000000000000,Directed
777936815168839000,877164000000000000,Directed
777936815168839000,876701000000000000,Directed
777936815168839000,867945000000000000,Directed
777936815168839000,865594000000000000,Directed
777936815168839000,820606000000000000,Directed
777936815168839000,4892245934,Directed
777936815168839000,820242000000000000,Directed
777936815168839000,799449000000000000,Directed
777936815168839000,793783000000000000,Directed
777936815168839000,769234000000000000,Directed
777936815168839000,3225084991,Directed
777936815168839000,2260373173,Directed
1628700935026510000,1579020000000000000,Directed
1628700935026510000,1552980000000000000,Directed
1628700935026510000,1627100000000000000,Directed
1628700935026510000,1587290000000000000,Directed
1628700935026510000,1356910000000000000,Directed
1628700935026510000,1616060000000000000,Directed
1628700935026510000,1353690000000000000,Directed
1628700935026510000,2780047231,Directed
4297906038,1598730000000000000,Directed
4297906038,1543220000000000000,Directed
4297906038,1622900000000000000,Directed
4297906038,1615980000000000000,Directed
4297906038,4425613035,Directed
4297906038,782120000000000000,Directed
4297906038,1585600000000000000,Directed
4297906038,936609000000000000,Directed
4297906038,1629980000000000000,Directed
4297906038,1593170000000000000,Directed
4297906038,1564930000000000000,Directed
4297906038,3570715639,Directed
4297906038,1609530000000000000,Directed
4297906038,1606120000000000000,Directed
4297906038,1619300000000000000,Directed
4297906038,1564760000000000000,Directed
4297906038,1520630000000000000,Directed
4297906038,2211864150,Directed
4297906038,1447380000000000000,Directed
4297906038,792045000000000000,Directed
4297906038,1325850000000000000,Directed
4297906038,1419720000000000000,Directed
4297906038,1629420924,Directed
4297906038,902810000000000000,Directed
4297906038,808636680,Directed
4297906038,104750470,Directed
4297906038,1165620000000000000,Directed
4297906038,734743000000000000,Directed
4297906038,949272414,Directed
4297906038,250031353,Directed
4297906038,1242840000000000000,Directed
4297906038,1073140000000000000,Directed
4297906038,3152480054,Directed
4297906038,1054990000000000000,Directed
4297906038,1043470000000000000,Directed
4297906038,960357000000000000,Directed
4297906038,1356839772,Directed
4297906038,947156000000000000,Directed
4297906038,937148000000000000,Directed
4297906038,868535000000000000,Directed
4297906038,867261000000000000,Directed
4297906038,865490000000000000,Directed
4297906038,47543198,Directed
4297906038,765208000000000000,Directed
4297906038,706930000000000000,Directed
4297906038,4811850312,Directed
4297906038,290315085,Directed
4297906038,2801299711,Directed
1243728590,2933733140,Directed
1243728590,826878000000000000,Directed
1584598334710410000,3284170452,Directed
1584598334710410000,1203200000000000000,Directed
1584598334710410000,1388460000000000000,Directed
1584598334710410000,396355307,Directed
1584598334710410000,1542020000000000000,Directed
1584598334710410000,997156000000000000,Directed
1584598334710410000,1564740000000000000,Directed
1584598334710410000,1052620000000000000,Directed
1584598334710410000,1597260000000000000,Directed
1584598334710410000,1562980000000000000,Directed
1584598334710410000,96519866,Directed
1584598334710410000,1486990000000000000,Directed
1584598334710410000,2729862809,Directed
1584598334710410000,1611010000000000000,Directed
1584598334710410000,1478050000000000000,Directed
1584598334710410000,1612660000000000000,Directed
1584598334710410000,1589520000000000000,Directed
1584598334710410000,1609530000000000000,Directed
1584598334710410000,1133100000000000000,Directed
1584598334710410000,1600350000000000000,Directed
1584598334710410000,1589150000000000000,Directed
1584598334710410000,909302000000000000,Directed
1584598334710410000,1535180000000000000,Directed
1584598334710410000,497197372,Directed
1584598334710410000,1571770000000000000,Directed
1584598334710410000,1580140000000000000,Directed
1584598334710410000,1573760000000000000,Directed
1584598334710410000,1595860000000000000,Directed
1584598334710410000,1576460000000000000,Directed
1584598334710410000,1591420000000000000,Directed
1584598334710410000,1572200000000000000,Directed
1584598334710410000,1402530000000000000,Directed
1584598334710410000,1579030000000000000,Directed
1584598334710410000,1569790000000000000,Directed
1584598334710410000,1606310000000000000,Directed
1584598334710410000,1592560000000000000,Directed
1584598334710410000,1599840000000000000,Directed
1584598334710410000,1593080000000000000,Directed
1584598334710410000,1583170000000000000,Directed
1584598334710410000,1360460000000000000,Directed
1584598334710410000,3018757998,Directed
1584598334710410000,1551510000000000000,Directed
1584598334710410000,1535560000000000000,Directed
1584598334710410000,1479340000000000000,Directed
1584598334710410000,1561560000000000000,Directed
1584598334710410000,1518530000000000000,Directed
1584598334710410000,1589890000000000000,Directed
1584598334710410000,1555260000000000000,Directed
1584598334710410000,1379410000000000000,Directed
1584598334710410000,1570010000000000000,Directed
1584598334710410000,1577590000000000000,Directed
1584598334710410000,1579100000000000000,Directed
1584598334710410000,1584200000000000000,Directed
1584598334710410000,1314150000000000000,Directed
1584598334710410000,1564730000000000000,Directed
1584598334710410000,546645563,Directed
1584598334710410000,1565000000000000000,Directed
1584598334710410000,1265730000000000000,Directed
1584598334710410000,1551410000000000000,Directed
1584598334710410000,1377680000000000000,Directed
1584598334710410000,1553320000000000000,Directed
1584598334710410000,1559400000000000000,Directed
1584598334710410000,1569840000000000000,Directed
1584598334710410000,1515400000000000000,Directed
1584598334710410000,1564310000000000000,Directed
1584598334710410000,1245070000000000000,Directed
1584598334710410000,118710934,Directed
1584598334710410000,1569290000000000000,Directed
1584598334710410000,1343840000000000000,Directed
1584598334710410000,1250310000000000000,Directed
1584598334710410000,447128247,Directed
1584598334710410000,1515320000000000000,Directed
1584598334710410000,1534810000000000000,Directed
1584598334710410000,1569130000000000000,Directed
1584598334710410000,1339080000000000000,Directed
1584598334710410000,1574130000000000000,Directed
1584598334710410000,1541470000000000000,Directed
75764345,2678300204,Directed
75764345,2989790774,Directed
75764345,407736503,Directed
75764345,851733000000000000,Directed
75764345,333409806,Directed
75764345,64822455,Directed
75764345,1622742324,Directed
75764345,861828379,Directed
75764345,1180800000000000000,Directed
75764345,263021011,Directed
75764345,3419251203,Directed
75764345,2548595760,Directed
75764345,597934223,Directed
75764345,1427700000000000000,Directed
75764345,1123941632,Directed
75764345,2888136807,Directed
75764345,763002000000000000,Directed
75764345,771418000000000000,Directed
75764345,1364650000000000000,Directed
75764345,2559074840,Directed
75764345,3386118023,Directed
75764345,566895500,Directed
75764345,1429760000000000000,Directed
75764345,37613811,Directed
75764345,2791855673,Directed
75764345,896806000000000000,Directed
75764345,1408600000000000000,Directed
75764345,712775000000000000,Directed
75764345,207019861,Directed
75764345,890798000000000000,Directed
75764345,713786000000000000,Directed
75764345,67896667,Directed
75764345,1148470000000000000,Directed
75764345,1565050000000000000,Directed
75764345,29677173,Directed
75764345,1212982338,Directed
75764345,1422100000000000000,Directed
75764345,1203250000000000000,Directed
75764345,1542500000000000000,Directed
75764345,2678826199,Directed
75764345,1944924206,Directed
75764345,126596651,Directed
75764345,4016363122,Directed
75764345,1243820000000000000,Directed
75764345,775181000000000000,Directed
75764345,1498590000000000000,Directed
75764345,4017978974,Directed
75764345,518320423,Directed
75764345,1537200000000000000,Directed
75764345,369470422,Directed
75764345,1099270000000000000,Directed
75764345,1368814662,Directed
75764345,40942060,Directed
75764345,1569930000000000000,Directed
75764345,849533000000000000,Directed
75764345,1565050000000000000,Directed
75764345,1522090000000000000,Directed
75764345,378589584,Directed
75764345,1283350000000000000,Directed
75764345,1402980000000000000,Directed
75764345,118337379,Directed
75764345,2791538240,Directed
75764345,2354643571,Directed
75764345,726368071,Directed
75764345,983450000000000000,Directed
75764345,1555410000000000000,Directed
75764345,1139240000000000000,Directed
75764345,1045650000000000000,Directed
75764345,563805700,Directed
75764345,949964790,Directed
75764345,2792208672,Directed
75764345,1596420000000000000,Directed
75764345,1497580000000000000,Directed
75764345,1630560463,Directed
75764345,2895142447,Directed
75764345,318251422,Directed
75764345,107727227,Directed
75764345,432581070,Directed
75764345,1265420000000000000,Directed
75764345,988082000000000000,Directed
75764345,2550898735,Directed
75764345,30293514,Directed
75764345,1052530000000000000,Directed
75764345,939179000000000000,Directed
75764345,1157600000000000000,Directed
75764345,985863000000000000,Directed
75764345,33942345,Directed
75764345,1353290000000000000,Directed
75764345,168644892,Directed
75764345,557660890,Directed
75764345,4744551976,Directed
75764345,3227032127,Directed
75764345,1392080000000000000,Directed
75764345,820627000000000000,Directed
75764345,170145490,Directed
75764345,809397000000000000,Directed
75764345,923185000000000000,Directed
75764345,1295380000000000000,Directed
75764345,189513982,Directed
75764345,982786837,Directed
75764345,2655444793,Directed
75764345,1591100000000000000,Directed
75764345,1590780000000000000,Directed
75764345,1069780000000000000,Directed
75764345,1397500000000000000,Directed
75764345,777937000000000000,Directed
75764345,1564590000000000000,Directed
75764345,73036817,Directed
75764345,1318210000000000000,Directed
75764345,1587500000000000000,Directed
75764345,1230490000000000000,Directed
75764345,2926772061,Directed
75764345,1576937960,Directed
75764345,1410080000000000000,Directed
75764345,1527950000000000000,Directed
75764345,1569580000000000000,Directed
75764345,940302000000000000,Directed
75764345,171918709,Directed
75764345,1160650000000000000,Directed
75764345,146518521,Directed
75764345,1518440000000000000,Directed
75764345,1547840000000000000,Directed
75764345,1504480000000000000,Directed
75764345,1329690000000000000,Directed
75764345,184762740,Directed
75764345,957816000000000000,Directed
75764345,3272994246,Directed
75764345,1440230000000000000,Directed
75764345,303798678,Directed
75764345,479500570,Directed
75764345,77197620,Directed
75764345,1467360000000000000,Directed
75764345,1398560000000000000,Directed
75764345,77576779,Directed
75764345,113961262,Directed
75764345,751428000000000000,Directed
75764345,1445720000000000000,Directed
75764345,1433690000000000000,Directed
75764345,1441370000000000000,Directed
75764345,1439620000000000000,Directed
75764345,1420760000000000000,Directed
75764345,375103333,Directed
75764345,3275327282,Directed
75764345,1373940000000000000,Directed
75764345,1296830000000000000,Directed
75764345,2794350320,Directed
75764345,1368240000000000000,Directed
75764345,76322992,Directed
75764345,1362750000000000000,Directed
75764345,3092659101,Directed
1090260036457130000,1540443487,Directed
1090260036457130000,413366768,Directed
1090260036457130000,1114990000000000000,Directed
1090260036457130000,708939000000000000,Directed
763001564399370000,407736503,Directed
