profileUrl,screenName,userId,name,imgUrl,backgroundImg,bio,website,location,createdAt,followersCount,friendsCount,tweetsCount,certified,following,followedBy,query,timestamp
https://twitter.com/dhanjal1,dhanjal1,56622787,Amarjit Singh,https://pbs.twimg.com/profile_images/1512650073746075648/RFGeVfyK_normal.jpg,,"Teacher, Community Worker, Reader",,"Sangrur, India",Tue Jul 14 06:02:31 +0000 2009,80,4244,661,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/ChildAdvocacyNG,ChildAdvocacyNG,498205488,CHAI,https://pbs.twimg.com/profile_images/1306180538303229954/2Hyk7QYm_normal.jpg,https://pbs.twimg.com/profile_banners/498205488/1534363248,"CHAI is focused at promoting maternal & child health. Founder @AlongeLola UN Scaling Up Nutrition Ambassador🇳🇬, Author & P.R. Expert.",https://t.co/JS8RXnE2VU,Nigeria,Mon Feb 20 20:08:39 +0000 2012,1519,1708,8070,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/gocometcom,gocometcom,769890417231990784,GoComet,https://pbs.twimg.com/profile_images/1549602854767566849/iitpjnOs_normal.jpg,https://pbs.twimg.com/profile_banners/769890417231990784/1671616274,"The world’s most easy-to-use, intuitive multi-modal logistics platform",https://t.co/AbS68iNWWy,Singapore,Sun Aug 28 13:32:34 +0000 2016,146,333,696,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/riteshsaraf,riteshsaraf,132892571,ritesh saraf,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,,Surat,Wed Apr 14 13:12:35 +0000 2010,174,2473,9,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/Maria19720718,Maria19720718,1224634331173244930,Maria shaikh,https://pbs.twimg.com/profile_images/1419146898510958593/ukZ9T2Xl_normal.jpg,https://pbs.twimg.com/profile_banners/1224634331173244930/1626952504,‏لا الہ الااللہ محمد رسول اللہﷺ,,,Tue Feb 04 10:02:48 +0000 2020,6611,3829,1376,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/awat_ahmadsabir,awat_ahmadsabir,776728057986052096,Awat,https://pbs.twimg.com/profile_images/1403079067948175360/_9k_STxd_normal.jpg,,,,Iraqi kurdistan,Fri Sep 16 10:22:54 +0000 2016,43,658,260,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/HeshamA30739250,HeshamA30739250,1622325138275405824,Hesham Ali,https://pbs.twimg.com/profile_images/1622326307580174338/BcsdbUY7_normal.jpg,,ALMASS,,Yemen,Sun Feb 05 20:04:16 +0000 2023,0,6,1,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/doktors_care,doktors_care,1363890218961567745,Doktors,https://pbs.twimg.com/profile_images/1481045890983153665/OPNP82BC_normal.jpg,https://pbs.twimg.com/profile_banners/1363890218961567745/1672198788,"Doktors is an online healthcare platform. It covers multi special facilities for the patients as well as for the doctor, clinic and hospital.",https://t.co/F19RWMo2zn,"Bangalore, Karnataka",Mon Feb 22 16:35:52 +0000 2021,324,4894,698,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/cofitlife,cofitlife,1288418101306912769,CoFit,https://pbs.twimg.com/profile_images/1326340895604531201/6bKEPWm7_normal.jpg,https://pbs.twimg.com/profile_banners/1288418101306912769/1605007995,"Bringing good deals and good news exclusively to CoFit members that nourish the mind, body and soul! Sign up for free at https://t.co/vdad7Skoiv.",https://t.co/3lJmnKBIR2,,Wed Jul 29 10:17:08 +0000 2020,2783,4907,408,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/Saddam73522748,Saddam73522748,1233282934494441476,Saddam🇮🇳,https://pbs.twimg.com/profile_images/1388197066065600514/ARblBgBh_normal.jpg,https://pbs.twimg.com/profile_banners/1233282934494441476/1582960461,.,,"Gujarat, India",Fri Feb 28 06:49:08 +0000 2020,20,158,136,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/dorerajc,dorerajc,2893003332,Dore Raj,https://pbs.twimg.com/profile_images/530953005453955072/3vWDAQw1_normal.jpeg,,,,,Fri Nov 07 17:49:22 +0000 2014,13,84,16,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:27.874Z
https://twitter.com/Bharath07771991,Bharath07771991,1621504628197314565,Bharath gowda,https://pbs.twimg.com/profile_images/1626511853676556289/5rCWgrpX_normal.jpg,,,,,Fri Feb 03 13:43:55 +0000 2023,0,38,3,false,false,false,https://twitter.com/HimalayaIndia,2023-03-06T01:08:28.198Z
